"expr.mean"
"A2BP1"	0.00190177781799591
"A2M"	0.0221015459754601
"A4GALT"	-0.033651840801636
"A4GNT"	-0.0062455584192229
"AAAS"	0.00322157934151329
"AACS"	-0.0004241519202454
"AADAC"	0.00556957477505112
"AAK1"	0.00958621328425358
"AAMP"	0.00236059454396728
"AARS"	0.00630278411656442
"AARSD1"	-0.00841630865439673
"AASDHPPT"	0.00983138301840491
"AASS"	-0.00631697141513292
"AATF"	0.00165975652147239
"AATK"	7.8572429447854e-05
"ABAT"	0.00838729191820041
"ABBA-1"	-0.0184230743783231
"ABCA1"	0.0412561735746421
"ABCA12"	0.000120858625766871
"ABCA2"	-0.00390811267484663
"ABCA3"	0.0168655453680982
"ABCA4"	0.0166959508486708
"ABCA5"	-0.0270150284417178
"ABCA6"	-0.00960365270961145
"ABCA7"	-0.00271139841104295
"ABCA8"	-0.0504163329386503
"ABCB1"	-0.0358325363885481
"ABCB11"	-0.00402549703067485
"ABCB4"	0.000432907633946829
"ABCB6"	-0.00637769647648262
"ABCB7"	-0.000771748357873212
"ABCB8"	-0.0064075208200409
"ABCB9"	0.00106483220449898
"ABCC1"	0.016221348204499
"ABCC10"	0.00138593059100204
"ABCC2"	-0.0645059316891615
"ABCC3"	-0.0215442535112474
"ABCC4"	0.0187348073721881
"ABCC5"	0.0212230656728016
"ABCC6"	-0.0203110149345603
"ABCC8"	-0.00782588628629857
"ABCC9"	0.0149879412310838
"ABCD1"	0.00673415484253579
"ABCD2"	-0.0233784564314928
"ABCD3"	0.0037375
"ABCD4"	-0.00404201787116564
"ABCE1"	0.0111536402372188
"ABCF1"	0.00660020635378323
"ABCF2"	0.0114758332167689
"ABCF3"	0.0260214196973415
"ABCG1"	0.0021367466400818
"ABCG2"	-0.0490392522822086
"ABCG4"	-0.000242099288343559
"ABCG5"	-0.0302822181554192
"ABHD10"	0.00628090631288343
"ABHD11"	0.0213822338200409
"ABHD14A"	-0.0093370891595092
"ABHD2"	-0.0183893761329243
"ABHD3"	-0.0138626134417178
"ABHD4"	0.0155167488404908
"ABHD5"	-0.011769355208589
"ABHD6"	-0.0332039657198364
"ABHD8"	0.00734826202249489
"ABHD9"	-0.00467754371574642
"ABI1"	0.00989365603067485
"ABI2"	0.0197704869018405
"ABL1"	-0.00820482589161554
"ABL2"	0.00990170439672802
"ABLIM1"	0.00690806440695297
"ABLIM3"	-0.0247807138364008
"ABO"	-0.030019585006135
"ABP1"	-0.0376691053353783
"ABR"	-0.0355430946257669
"ABT1"	0.00410174103885481
"ABTB2"	-0.0138435594437628
"ACAA1"	0.000678680955010225
"ACAA2"	0.0102891818527607
"ACACA"	0.0053610376605317
"ACACB"	-0.00961087273824131
"ACAD10"	-0.00119871079141104
"ACAD8"	0.0189059031002045
"ACADL"	-0.0023582755807771
"ACADM"	0.00974895378118609
"ACADS"	-0.0179387767096115
"ACADSB"	-0.0117811083558282
"ACADVL"	-0.0065278602801636
"ACAN"	0.00304954727607362
"ACAT1"	-0.00326900620245399
"ACBD3"	0.00287225894683027
"ACBD4"	-0.00655925862372188
"ACCN1"	-0.0150984949141104
"ACCN2"	-0.0241437342413088
"ACCN3"	-0.0197040065357873
"ACCN4"	-0.0101927082106339
"ACD"	-0.0200707058323108
"ACE"	-0.0175614766584867
"ACE2"	-0.0417835053558282
"ACF"	-0.0239257496748466
"ACHE"	-0.00877310236196319
"ACIN1"	0.00572074169325153
"ACLY"	-0.0124559278507157
"ACN9"	-0.00164832638650307
"ACO1"	0.00988846276687117
"ACOT11"	-0.00441482450715746
"ACOT7"	0.00459499009406953
"ACOT8"	0.000192625910020452
"ACOT9"	0.000760353615541921
"ACOX1"	0.00813935427607362
"ACOX2"	-0.0308090592515337
"ACOX3"	-0.0137424685337423
"ACP1"	0.0127247460511247
"ACP2"	0.0136925003599182
"ACP5"	0.0102323545460123
"ACP6"	-0.0235382295337423
"ACPP"	0.019448826200409
"ACR"	-0.00309523791206544
"ACRV1"	-0.00140627219836401
"ACSBG1"	-0.048921224597137
"ACSBG2"	-0.00901730618813906
"ACSL1"	0.0108036076380368
"ACSL3"	-0.00721344427198364
"ACSL4"	0.00935615664417178
"ACSL5"	-0.0375979493476483
"ACSL6"	-0.0123360915030675
"ACSM1"	-0.0810175437341513
"ACSM3"	-0.0641124252699387
"ACTA1"	-0.0183298162719836
"ACTA2"	-0.00284449493251534
"ACTB"	0.00656714097750511
"ACTC1"	-0.0177387139488753
"ACTG1"	0.00637207800204499
"ACTG2"	-0.0402135667157464
"ACTL6A"	0.0377941498384458
"ACTL6B"	-0.00558654982617587
"ACTL7A"	-0.0063610132208589
"ACTL7B"	-0.00223138538650307
"ACTL8"	0.00587285058486708
"ACTN1"	0.00925498891615542
"ACTN2"	-0.00256998606952965
"ACTN3"	3.4364216768916e-05
"ACTN4"	0.0117212626646217
"ACTR10"	-0.00404704578732106
"ACTR1A"	0.00419344590388548
"ACTR1B"	0.00217757062781186
"ACTR2"	0.0265214121083845
"ACTR3"	0.0207649248445808
"ACTR3B"	0.00603095537014315
"ACTR5"	0.0107811242351738
"ACTR6"	0.00342411330674847
"ACTR8"	0.0057947199795501
"ACVR1"	0.00665100937627812
"ACVR1B"	-0.00219866986912065
"ACVR2A"	0.00868107070143149
"ACVR2B"	0.00240827531492843
"ACVRL1"	-0.0144822204130879
"ACY1"	-0.0146693649468303
"ACYP1"	-0.00386343562781186
"ACYP2"	-0.00699045840286298
"ADA"	0.00321207437014315
"ADAM10"	0.01889507000409
"ADAM11"	-0.0107250469161554
